timestamp,user_id,post_id,action,target
2021-12-29 23:44:39,80906,5374,view,0
2021-12-29 23:44:39,22877,6817,view,0
2021-12-29 23:44:39,87774,5298,view,0
2021-12-29 23:44:39,53559,587,view,0
2021-12-29 23:44:39,36493,937,view,0
2021-12-29 23:44:39,150402,1075,view,0
2021-12-29 23:44:39,116395,5771,view,0
2021-12-29 23:44:39,2460,6680,view,0
2021-12-29 23:44:39,157205,1056,view,0
2021-12-29 23:44:39,109595,1702,view,0
2021-12-29 23:44:39,123195,5834,view,0
2021-12-29 23:44:39,129995,1730,view,0
2021-12-29 23:44:39,45075,3027,view,0
2021-12-29 23:43:55,168096,1658,view,0
2021-12-29 23:43:55,6545,4898,view,0
2021-12-29 23:43:55,161289,3844,view,0
2021-12-29 23:43:55,50842,5905,view,0
2021-12-29 23:43:55,127278,2373,view,0
2021-12-29 23:43:55,91962,1428,view,0
2021-12-29 23:43:55,147682,1983,view,0
2021-12-29 23:43:55,134078,5502,view,0
2021-12-29 23:43:55,26960,1101,view,0
2021-12-29 23:43:55,98970,5164,view,0
2021-12-29 23:43:55,106841,753,view,0
2021-12-29 23:43:55,113678,2884,view,0
2021-12-29 23:43:55,120478,1147,view,0
2021-12-29 23:43:55,78189,4255,view,0
2021-12-29 23:43:55,20156,5845,view,0
2021-12-29 23:43:55,85056,6689,view,0
2021-12-29 23:43:55,71338,2183,view,0
2021-12-29 23:43:55,40577,2820,view,0
2021-12-29 23:43:55,13350,1774,view,0
2021-12-29 23:43:55,140879,1898,view,0
2021-12-29 23:43:55,33768,1392,view,0
2021-12-29 23:43:55,64493,1403,view,0
2021-12-29 23:43:55,57667,2612,view,0
2021-12-29 23:43:55,154485,2757,view,0
2021-12-29 23:43:31,147778,3081,view,0
2021-12-29 23:43:31,71434,3055,view,0
2021-12-29 23:43:31,20252,3835,view,0
2021-12-29 23:43:31,57763,4721,view,0
2021-12-29 23:43:31,161385,1335,view,0
2021-12-29 23:43:31,154581,4621,view,0
2021-12-29 23:43:31,168192,1883,view,0
2021-12-29 23:43:31,92058,846,view,0
2021-12-29 23:43:31,6641,205,view,0
2021-12-29 23:43:31,140976,7049,view,0
2021-12-29 23:43:31,13447,7163,view,0
2021-12-29 23:43:31,64589,3333,view,0
2021-12-29 23:43:31,40673,1417,view,0
2021-12-29 23:43:31,50938,1023,view,0
2021-12-29 23:43:31,27056,5463,view,0
2021-12-29 23:43:31,134174,3935,view,0
2021-12-29 23:43:31,127374,7178,view,0
2021-12-29 23:43:31,33864,204,view,0
2021-12-29 23:43:31,106960,1848,view,0
2021-12-29 23:43:31,99066,1700,view,0
2021-12-29 23:43:31,120574,3466,view,0
2021-12-29 23:43:31,113774,3801,view,0
2021-12-29 23:43:31,85153,22,view,0
2021-12-29 23:43:31,78285,3322,view,0
2021-12-29 23:43:27,11633,1067,view,0
2021-12-29 23:43:27,159574,1546,view,1
2021-12-29 23:43:27,97105,5336,view,1
2021-12-29 23:43:27,69601,3028,view,1
2021-12-29 23:43:27,32054,5367,view,1
2021-12-29 23:43:27,118764,6506,view,0
2021-12-29 23:43:27,38863,6839,view,1
2021-12-29 23:43:27,166379,4105,view,1
2021-12-29 23:43:27,25246,6551,view,1
2021-12-29 23:43:27,104458,4231,view,1
2021-12-29 23:43:27,152771,1202,view,1
2021-12-29 23:43:27,76437,5494,view,0
2021-12-29 23:43:27,4829,3607,view,1
2021-12-29 23:43:27,90165,841,view,1
2021-12-29 23:43:27,132364,4982,view,0
2021-12-29 23:43:27,145967,5042,view,1
2021-12-29 23:43:27,83290,1158,view,1
2021-12-29 23:43:27,49117,7218,view,1
2021-12-29 23:43:27,111964,6977,view,1
2021-12-29 23:43:27,55937,773,view,1
2021-12-29 23:43:27,139164,3703,view,1
2021-12-29 23:43:27,125564,1720,view,1
2021-12-29 23:43:27,18441,1786,view,1
2021-12-29 23:43:27,62767,2673,view,1
2021-12-29 23:43:24,147198,5190,view,1
2021-12-29 23:43:24,98480,3418,view,1
2021-12-29 23:43:24,84572,6836,view,1
2021-12-29 23:43:24,64009,1469,view,1
2021-12-29 23:43:24,33284,2093,view,1
2021-12-29 23:43:24,57183,610,view,1
2021-12-29 23:43:24,19671,458,view,1
2021-12-29 23:43:24,126794,565,view,1
2021-12-29 23:43:24,133594,5052,view,1
2021-12-29 23:43:24,77705,4668,view,1
2021-12-29 23:43:24,106184,1381,view,1
2021-12-29 23:43:24,50358,3927,view,1
2021-12-29 23:43:24,12863,1870,view,1
2021-12-29 23:43:24,70854,1916,view,1
2021-12-29 23:43:24,140395,4485,view,1
2021-12-29 23:43:24,160804,6911,view,1
2021-12-29 23:43:24,6059,6669,view,1
2021-12-29 23:43:24,91477,2320,view,0
2021-12-29 23:43:24,113194,1629,view,1
2021-12-29 23:43:24,167612,5354,view,0
2021-12-29 23:43:24,40093,985,view,1
2021-12-29 23:43:24,26476,2529,view,1
2021-12-29 23:43:24,119994,5185,view,1
2021-12-29 23:43:24,154001,4237,view,1
2021-12-29 23:43:15,22877,7110,view,0
2021-12-29 23:43:15,53559,1076,view,0
2021-12-29 23:43:15,87774,1999,view,0
2021-12-29 23:43:15,93746,1533,view,0
2021-12-29 23:43:15,150402,1444,view,0
2021-12-29 23:43:15,36493,4215,view,0
2021-12-29 23:43:15,142662,1746,view,0
2021-12-29 23:43:15,52623,2026,view,0
2021-12-29 23:43:15,67210,3806,view,0
2021-12-29 23:43:15,156269,5413,view,0
2021-12-29 23:43:15,59448,480,view,0
2021-12-29 23:43:15,143598,6362,view,0
2021-12-29 23:43:15,115459,1742,view,0
2021-12-29 23:43:15,80906,2757,view,0
2021-12-29 23:43:15,74056,4196,view,0
2021-12-29 23:43:15,29685,157,view,0
2021-12-29 23:43:15,94685,5137,view,0
2021-12-29 23:43:15,122259,2059,view,0
2021-12-29 23:43:15,109595,4047,view,0
2021-12-29 23:43:15,157205,3554,view,0
2021-12-29 23:43:15,66274,3772,view,0
2021-12-29 23:43:15,15136,4742,view,0
2021-12-29 23:43:15,45075,785,view,0
2021-12-29 23:43:15,123195,2707,view,0
2021-12-29 23:43:15,129995,1496,view,0
2021-12-29 23:43:15,100759,1743,view,0
2021-12-29 23:43:15,73120,5170,view,0
2021-12-29 23:43:15,2460,3005,view,0
2021-12-29 23:43:15,116395,4261,view,0
2021-12-29 23:43:15,35557,1307,view,0
2021-12-29 23:43:15,135859,6517,view,0
2021-12-29 23:43:15,9264,1527,view,0
2021-12-29 23:43:15,108659,3529,view,0
2021-12-29 23:43:15,43384,455,view,0
2021-12-29 23:43:15,8328,1418,view,0
2021-12-29 23:43:15,86838,1913,view,0
2021-12-29 23:43:15,28749,3912,view,0
2021-12-29 23:43:15,79970,6276,view,0
2021-12-29 23:43:15,21941,2135,view,0
2021-12-29 23:43:15,129059,4526,view,0
2021-12-29 23:43:15,60385,3930,view,0
2021-12-29 23:43:15,164010,2235,view,0
2021-12-29 23:43:15,101708,5170,view,0
2021-12-29 23:43:15,16072,415,view,0
2021-12-29 23:43:15,1524,7129,view,0
2021-12-29 23:43:15,163074,5335,view,0
2021-12-29 23:43:15,149466,81,view,0
2021-12-29 23:43:15,136795,122,view,0
2021-12-29 23:43:08,106841,6165,view,0
2021-12-29 23:43:08,98970,6752,view,0
2021-12-29 23:43:08,26960,2185,view,0
2021-12-29 23:43:08,134078,1196,view,0
2021-12-29 23:43:08,147682,6699,view,0
2021-12-29 23:43:08,120478,1012,view,0
2021-12-29 23:43:08,78189,5902,view,0
2021-12-29 23:43:08,91962,1538,view,0
2021-12-29 23:43:08,127278,6542,view,0
2021-12-29 23:43:08,113678,3601,view,0
2021-12-29 23:43:08,33768,1738,view,0
2021-12-29 23:43:08,40577,6500,view,0
2021-12-29 23:43:08,140879,1453,view,0
2021-12-29 23:43:08,13350,4115,view,0
2021-12-29 23:43:08,154485,2402,view,0
2021-12-29 23:43:08,85056,6611,view,0
2021-12-29 23:43:08,20156,1139,view,0
2021-12-29 23:43:08,71338,4430,view,0
2021-12-29 23:43:08,64493,1215,view,0
2021-12-29 23:43:08,57667,6497,view,0
2021-12-29 23:43:08,50842,391,view,0
2021-12-29 23:43:08,161289,140,view,0
2021-12-29 23:43:08,6545,3663,view,0
2021-12-29 23:43:08,168096,6657,view,0
2021-12-29 23:42:53,157205,5275,view,0
2021-12-29 23:42:53,109595,2179,view,0
2021-12-29 23:42:53,129995,1133,view,0
2021-12-29 23:42:53,45075,6797,view,0
2021-12-29 23:42:53,123195,3020,view,0
2021-12-29 23:42:53,116395,2333,view,0
2021-12-29 23:42:53,2460,5128,view,0
2021-12-29 23:42:53,16072,3752,view,0
2021-12-29 23:42:53,101708,927,view,0
2021-12-29 23:42:53,136795,2281,view,0
2021-12-29 23:42:53,164010,2724,view,0
2021-12-29 23:42:53,60385,1103,view,0
2021-12-29 23:42:53,9264,2183,view,0
2021-12-29 23:42:53,22877,1313,view,0
2021-12-29 23:42:53,87774,883,view,0
2021-12-29 23:42:53,53559,1001,view,0
2021-12-29 23:42:53,67210,1723,view,0
2021-12-29 23:42:53,143598,1539,view,0
2021-12-29 23:42:53,94685,3000,view,0
2021-12-29 23:42:53,74056,3663,view,0
2021-12-29 23:42:53,80906,6187,view,0
2021-12-29 23:42:53,29685,1537,view,0
2021-12-29 23:42:53,36493,3040,view,0
2021-12-29 23:42:53,150402,707,view,0
2021-12-29 23:42:12,76437,6035,view,0
2021-12-29 23:42:12,152771,2506,view,0
2021-12-29 23:42:12,166379,3170,view,0
2021-12-29 23:42:12,104458,6848,view,0
2021-12-29 23:42:12,25246,3078,view,0
2021-12-29 23:42:12,139164,3859,view,0
2021-12-29 23:42:12,55937,545,view,0
2021-12-29 23:42:12,62767,4320,view,0
2021-12-29 23:42:12,18441,7237,view,0
2021-12-29 23:42:12,111964,5840,view,0
2021-12-29 23:42:12,49117,6139,view,0
2021-12-29 23:42:12,145967,3357,view,0
2021-12-29 23:42:12,132364,2444,view,0
2021-12-29 23:42:12,83290,5510,view,0
2021-12-29 23:42:12,4829,2147,view,0
2021-12-29 23:42:12,90165,2937,view,0
2021-12-29 23:42:12,159574,5202,view,0
2021-12-29 23:42:12,11633,1593,view,0
2021-12-29 23:42:12,125564,1417,view,0
2021-12-29 23:42:12,118764,4933,view,0
2021-12-29 23:42:12,32054,5138,view,0
2021-12-29 23:42:12,97105,4903,view,0
2021-12-29 23:42:12,69601,7078,view,0
2021-12-29 23:42:12,38863,4846,view,0
2021-12-29 23:42:07,113774,6803,view,0
2021-12-29 23:42:07,120574,2405,view,0
2021-12-29 23:42:07,78285,2578,view,0
2021-12-29 23:42:07,85153,2549,view,0
2021-12-29 23:42:07,106960,4783,view,0
2021-12-29 23:42:07,33864,3294,view,0
2021-12-29 23:42:07,99066,981,view,0
2021-12-29 23:42:07,127374,5986,view,0
2021-12-29 23:42:07,92058,1661,view,0
2021-12-29 23:42:07,20252,3498,view,0
2021-12-29 23:42:07,71434,5331,view,0
2021-12-29 23:42:07,57763,1875,view,0
2021-12-29 23:42:07,154581,6353,view,0
2021-12-29 23:42:07,161385,2688,view,0
2021-12-29 23:42:07,168192,163,view,0
2021-12-29 23:42:07,147778,1855,view,0
2021-12-29 23:42:07,27056,4148,view,0
2021-12-29 23:42:07,6641,6391,view,0
2021-12-29 23:42:07,140976,6410,view,0
2021-12-29 23:42:07,13447,1312,view,0
2021-12-29 23:42:07,64589,6786,view,0
2021-12-29 23:42:07,50938,1407,view,0
2021-12-29 23:42:07,40673,1151,view,0
2021-12-29 23:42:07,134174,1849,view,0
2021-12-29 23:41:45,109595,6730,view,1
2021-12-29 23:41:45,157205,4742,view,1
2021-12-29 23:41:45,123195,3679,view,1
2021-12-29 23:41:45,129995,1507,view,1
2021-12-29 23:41:45,45075,5913,view,1
2021-12-29 23:41:45,2460,2939,view,1
2021-12-29 23:41:45,116395,3649,view,0
2021-12-29 23:41:45,9264,1310,view,0
2021-12-29 23:41:45,136795,2740,view,0
2021-12-29 23:41:45,60385,3576,view,1
2021-12-29 23:41:45,164010,4262,view,1
2021-12-29 23:41:45,101708,1152,view,1
2021-12-29 23:41:45,16072,1127,view,1
2021-12-29 23:41:45,150402,1071,view,0
2021-12-29 23:41:45,36493,3247,view,1
2021-12-29 23:41:45,67210,1191,view,0
2021-12-29 23:41:45,29685,3384,view,1
2021-12-29 23:41:45,94685,5534,view,1
2021-12-29 23:41:45,80906,6576,view,1
2021-12-29 23:41:45,74056,2179,view,1
2021-12-29 23:41:45,143598,864,view,1
2021-12-29 23:41:45,53559,1883,view,1
2021-12-29 23:41:45,87774,6757,view,1
2021-12-29 23:41:45,22877,7219,view,1
2021-12-29 23:41:34,64493,4002,view,0
2021-12-29 23:41:34,57667,1311,view,0
2021-12-29 23:41:34,33768,672,view,0
2021-12-29 23:41:34,40577,4695,view,0
2021-12-29 23:41:34,13350,1786,view,0
2021-12-29 23:41:34,140879,1541,view,0
2021-12-29 23:41:34,154485,2883,view,0
2021-12-29 23:41:34,71338,3365,view,0
2021-12-29 23:41:34,85056,4519,view,0
2021-12-29 23:41:34,20156,2018,view,0
2021-12-29 23:41:34,168096,3651,view,0
2021-12-29 23:41:34,161289,3794,view,0
2021-12-29 23:41:34,6545,4884,view,0
2021-12-29 23:41:34,50842,6066,view,0
2021-12-29 23:41:34,134078,5379,view,0
2021-12-29 23:41:34,26960,3010,view,0
2021-12-29 23:41:34,147682,4436,view,0
2021-12-29 23:41:34,98970,3538,view,0
2021-12-29 23:41:34,106841,5591,view,0
2021-12-29 23:41:34,78189,4303,view,0
2021-12-29 23:41:34,120478,513,view,0
2021-12-29 23:41:34,127278,1246,view,0
2021-12-29 23:41:34,91962,1230,view,0
2021-12-29 23:41:34,113678,4261,view,0
2021-12-29 23:41:22,120574,6682,view,0
2021-12-29 23:41:22,113774,1347,view,0
2021-12-29 23:41:22,85153,176,view,0
2021-12-29 23:41:22,78285,4945,view,0
2021-12-29 23:41:22,99066,1644,view,0
2021-12-29 23:41:22,106960,3563,view,0
2021-12-29 23:41:22,33864,2639,view,0
2021-12-29 23:41:22,127374,4573,view,0
2021-12-29 23:41:22,147778,1140,view,0
2021-12-29 23:41:22,92058,946,view,0
2021-12-29 23:41:22,71434,1444,view,0
2021-12-29 23:41:22,20252,6240,view,0
2021-12-29 23:41:22,161385,393,view,0
2021-12-29 23:41:22,154581,2307,view,0
2021-12-29 23:41:22,57763,1467,view,0
2021-12-29 23:41:22,168192,1295,view,0
2021-12-29 23:41:22,134174,1776,view,0
2021-12-29 23:41:22,27056,3660,view,0
2021-12-29 23:41:22,6641,3732,view,0
2021-12-29 23:41:22,140976,7129,view,0
2021-12-29 23:41:22,13447,2804,view,0
2021-12-29 23:41:22,40673,1045,view,0
2021-12-29 23:41:22,50938,1119,view,0
2021-12-29 23:41:22,64589,1703,view,0
2021-12-29 23:41:20,119545,5720,view,0
2021-12-29 23:41:20,63559,610,view,0
2021-12-29 23:41:20,97979,4369,view,0
2021-12-29 23:41:20,167161,3566,view,0
2021-12-29 23:41:20,39644,3596,view,0
2021-12-29 23:41:20,126345,1435,view,0
2021-12-29 23:41:20,26027,970,view,0
2021-12-29 23:41:20,90998,1504,view,0
2021-12-29 23:41:20,56734,117,view,0
2021-12-29 23:41:20,70405,1372,view,0
2021-12-29 23:41:20,112745,1673,view,0
2021-12-29 23:41:20,84097,289,view,0
2021-12-29 23:41:20,49907,5164,view,0
2021-12-29 23:41:20,160355,4654,view,0
2021-12-29 23:41:20,133145,1610,view,0
2021-12-29 23:41:20,146748,6044,view,0
2021-12-29 23:41:20,12414,4299,view,0
2021-12-29 23:41:20,153552,5617,view,0
2021-12-29 23:41:20,5610,1815,view,0
2021-12-29 23:41:20,19222,1566,view,0
2021-12-29 23:41:20,77236,3706,view,0
2021-12-29 23:41:20,139945,4579,view,0
2021-12-29 23:41:20,105610,6946,view,0
2021-12-29 23:41:20,32835,3999,view,0
2021-12-29 23:41:05,52623,6038,view,1
2021-12-29 23:41:05,142662,1707,view,1
2021-12-29 23:41:05,93746,1069,view,1
2021-12-29 23:41:05,156269,2465,view,1
2021-12-29 23:41:05,115459,2834,view,1
2021-12-29 23:41:05,59448,1321,view,1
2021-12-29 23:41:05,35557,3378,view,1
2021-12-29 23:41:05,73120,171,view,1
2021-12-29 23:41:05,100759,2748,view,1
2021-12-29 23:41:05,15136,440,view,0
2021-12-29 23:41:05,66274,4947,view,1
2021-12-29 23:41:05,122259,4466,view,1
2021-12-29 23:41:05,1524,5861,view,1
2021-12-29 23:41:05,149466,4259,view,0
2021-12-29 23:41:05,163074,2207,view,0
2021-12-29 23:41:05,135859,5678,view,0
2021-12-29 23:41:05,86838,3457,view,1
2021-12-29 23:41:05,8328,6209,view,1
2021-12-29 23:41:05,43384,3776,view,1
2021-12-29 23:41:05,129059,4587,view,1
2021-12-29 23:41:05,108659,1435,view,1
2021-12-29 23:41:05,21941,6275,view,1
2021-12-29 23:41:05,79970,2155,view,1
2021-12-29 23:41:05,28749,3901,view,0
2021-12-29 23:41:03,50358,1559,view,0
2021-12-29 23:41:03,77705,6060,view,0
2021-12-29 23:41:03,106184,1905,view,0
2021-12-29 23:41:03,12863,1154,view,0
2021-12-29 23:41:03,70854,1414,view,0
2021-12-29 23:41:03,140395,2546,view,0
2021-12-29 23:41:03,160804,677,view,0
2021-12-29 23:41:03,91477,1544,view,0
2021-12-29 23:41:03,6059,2298,view,0
2021-12-29 23:41:03,113194,1032,view,0
2021-12-29 23:41:03,40093,149,view,0
2021-12-29 23:41:03,167612,5364,view,0
2021-12-29 23:41:03,119994,915,view,0
2021-12-29 23:41:03,154001,2535,view,0
2021-12-29 23:41:03,26476,4770,view,0
2021-12-29 23:41:03,126794,4481,view,0
2021-12-29 23:41:03,133594,6195,view,0
2021-12-29 23:41:03,33284,2533,view,0
2021-12-29 23:41:03,64009,1473,view,0
2021-12-29 23:41:03,57183,4145,view,0
2021-12-29 23:41:03,19671,4601,view,0
2021-12-29 23:41:03,147198,4020,view,0
2021-12-29 23:41:03,84572,5133,view,0
2021-12-29 23:41:03,98480,5766,view,0
2021-12-29 23:40:13,116395,280,view,0
2021-12-29 23:40:13,2460,2229,view,0
2021-12-29 23:40:13,157205,5763,view,0
2021-12-29 23:40:13,45075,311,view,0
2021-12-29 23:40:13,123195,4289,view,0
2021-12-29 23:40:13,129995,1220,view,0
2021-12-29 23:40:13,164010,5104,view,0
2021-12-29 23:40:13,60385,1258,view,0
2021-12-29 23:40:13,136795,275,view,0
2021-12-29 23:40:13,16072,1667,view,0
2021-12-29 23:40:13,101708,6355,view,0
2021-12-29 23:40:13,9264,1865,view,0
2021-12-29 23:40:13,36493,1185,view,0
2021-12-29 23:40:13,150402,1536,view,0
2021-12-29 23:40:13,67210,10,view,0
2021-12-29 23:40:13,109595,3605,view,0
2021-12-29 23:40:13,143598,1037,view,0
2021-12-29 23:40:13,74056,4758,view,0
2021-12-29 23:40:13,80906,5867,view,0
2021-12-29 23:40:13,29685,5321,view,0
2021-12-29 23:40:13,94685,1583,view,0
2021-12-29 23:40:13,22877,3511,view,0
2021-12-29 23:40:13,87774,1292,view,0
2021-12-29 23:40:13,53559,963,view,0
2021-12-29 23:39:35,103168,1416,view,1
2021-12-29 23:39:35,54994,1558,view,1
2021-12-29 23:39:35,3895,4381,view,0
2021-12-29 23:39:35,10699,5094,view,1
2021-12-29 23:39:35,17507,4907,view,1
2021-12-29 23:39:35,158640,2912,view,0
2021-12-29 23:39:35,75491,4336,view,1
2021-12-29 23:39:35,61822,1295,view,1
2021-12-29 23:39:35,145033,2506,view,1
2021-12-29 23:39:35,31120,6650,view,1
2021-12-29 23:39:35,151837,4152,view,1
2021-12-29 23:39:35,68648,5956,view,1
2021-12-29 23:39:35,117830,811,view,0
2021-12-29 23:39:35,124630,5573,view,1
2021-12-29 23:39:35,47676,773,view,1
2021-12-29 23:39:35,37929,6559,view,1
2021-12-29 23:39:35,82341,2527,view,1
2021-12-29 23:39:35,24312,1201,view,1
2021-12-29 23:39:35,89210,6246,view,1
2021-12-29 23:39:35,138230,4711,view,1
2021-12-29 23:39:35,131430,3210,view,1
2021-12-29 23:39:35,111030,4954,view,1
2021-12-29 23:39:35,165445,280,view,1
2021-12-29 23:39:35,96124,5400,view,1
2021-12-29 23:39:19,38863,6763,view,0
2021-12-29 23:39:19,69601,5965,view,0
2021-12-29 23:39:19,32054,1605,view,0
2021-12-29 23:39:19,97105,70,view,0
2021-12-29 23:39:19,118764,1984,view,0
2021-12-29 23:39:19,159574,3205,view,0
2021-12-29 23:39:19,11633,1760,view,0
2021-12-29 23:39:19,125564,1045,view,0
2021-12-29 23:39:19,152771,1730,view,0
2021-12-29 23:39:19,76437,2428,view,0
2021-12-29 23:39:19,25246,4128,view,0
2021-12-29 23:39:19,104458,6864,view,0
2021-12-29 23:39:19,166379,7101,view,0
2021-12-29 23:39:19,90165,3197,view,0
2021-12-29 23:39:19,4829,2660,view,0
2021-12-29 23:39:19,139164,6157,view,0
2021-12-29 23:39:19,55937,5979,view,0
2021-12-29 23:39:19,18441,1520,view,0
2021-12-29 23:39:19,62767,2898,view,0
2021-12-29 23:39:19,132364,6421,view,0
2021-12-29 23:39:19,145967,5949,view,0
2021-12-29 23:39:19,83290,1399,view,0
2021-12-29 23:39:19,49117,4453,view,0
2021-12-29 23:39:19,111964,5559,view,0
2021-12-29 23:39:11,6641,2000,view,0
2021-12-29 23:39:11,140976,2714,view,0
2021-12-29 23:39:11,13447,5887,view,0
2021-12-29 23:39:11,64589,2842,view,0
2021-12-29 23:39:11,50938,925,view,0
2021-12-29 23:39:11,40673,1598,view,0
2021-12-29 23:39:11,27056,800,view,0
2021-12-29 23:39:11,134174,1649,view,0
2021-12-29 23:39:11,113774,641,view,0
2021-12-29 23:39:11,120574,5750,view,0
2021-12-29 23:39:11,78285,4492,view,0
2021-12-29 23:39:11,85153,5812,view,0
2021-12-29 23:39:11,127374,6598,view,0
2021-12-29 23:39:11,71434,3113,view,0
2021-12-29 23:39:11,33864,5383,view,0
2021-12-29 23:39:11,99066,3498,view,0
2021-12-29 23:39:11,106960,1347,view,0
2021-12-29 23:39:11,92058,1009,view,0
2021-12-29 23:39:11,147778,4183,view,0
2021-12-29 23:39:11,57763,3646,view,0
2021-12-29 23:39:11,154581,5295,view,0
2021-12-29 23:39:11,161385,1678,view,0
2021-12-29 23:39:11,168192,1693,view,0
2021-12-29 23:39:11,20252,5195,view,0
2021-12-29 23:39:10,66879,6548,view,0
2021-12-29 23:39:10,53228,6996,view,0
2021-12-29 23:39:10,29354,3526,view,1
2021-12-29 23:39:10,87443,5305,view,0
2021-12-29 23:39:10,60054,1653,view,0
2021-12-29 23:39:10,156874,1087,view,1
2021-12-29 23:39:10,8933,6693,view,0
2021-12-29 23:39:10,163679,7002,view,1
2021-12-29 23:39:10,94351,1707,view,1
2021-12-29 23:39:10,44457,3885,view,1
2021-12-29 23:39:10,22546,7297,view,0
2021-12-29 23:39:10,129664,6330,view,0
2021-12-29 23:39:10,122864,1323,view,0
2021-12-29 23:39:10,136464,1523,view,1
2021-12-29 23:39:10,36162,4108,view,0
2021-12-29 23:39:10,80575,4158,view,0
2021-12-29 23:39:10,2129,3411,view,0
2021-12-29 23:39:10,116064,1520,view,0
2021-12-29 23:39:10,15741,2218,view,1
2021-12-29 23:39:10,73725,973,view,1
2021-12-29 23:39:10,143267,2930,view,1
2021-12-29 23:39:10,101364,1870,view,0
2021-12-29 23:39:10,109264,1853,view,1
2021-12-29 23:39:10,150071,5060,view,0
2021-12-29 23:39:05,113678,3546,view,0
2021-12-29 23:39:05,91962,2430,view,0
2021-12-29 23:39:05,127278,4908,view,0
2021-12-29 23:39:05,134078,1422,view,0
2021-12-29 23:39:05,26960,3584,view,0
2021-12-29 23:39:05,147682,2707,view,0
2021-12-29 23:39:05,106841,6863,view,0
2021-12-29 23:39:05,98970,998,view,0
2021-12-29 23:39:05,78189,2686,view,0
2021-12-29 23:39:05,120478,392,view,0
