post_id,post_stat
224,0.11467047541318098
225,0.12575484691174912
226,0.0870405179615706
227,0.11504043126684636
228,0.11630744204961366
229,0.12032925376367377
230,0.12379716726132554
232,0.12473595268272074
235,0.11479644554660054
236,0.0863920099875156
237,0.0864510128152129
238,0.11423789099278167
239,0.11837667283211838
241,0.12332583306546663
242,0.11608148223973795
243,0.06583533421113778
244,0.11207169214549288
245,0.12429378531073447
247,0.12141280353200883
248,0.11837211773456593
249,0.11297678275290216
250,0.11524201853759011
251,0.08638420403126286
252,0.1181583031557165
253,0.11916771752837327
255,0.11919888015505545
256,0.1170075349838536
257,0.12158119658119658
258,0.11821974965229486
259,0.11241242287984941
260,0.12899433579138614
261,0.07185309356903383
262,0.1226163843613508
264,0.08639434241080853
265,0.12425021422450729
266,0.11508345353389655
267,0.12101842974326196
269,0.11402866408620149
270,0.07619873621608227
271,0.11181262729124236
272,0.12379716726132554
273,0.11919471665956541
274,0.12356009563138448
275,0.12151521600340498
276,0.11124706842051596
279,0.11565872531052739
280,0.08683853459972862
282,0.12537186570335743
283,0.12000870416712
284,0.12352309344790548
285,0.12279388169857738
286,0.0693464252838294
287,0.12246630584739467
289,0.06281807823775161
290,0.1220501868659904
291,0.12399236317352567
293,0.1220524017467249
294,0.12127385803131031
295,0.12632707774798926
296,0.12094077030963427
297,0.11886030193493514
298,0.115539494062984
299,0.11255766273705792
301,0.12362262566901039
302,0.11909470446055812
303,0.11262479201331115
304,0.06657820793006557
305,0.13722709082619927
306,0.12105263157894737
307,0.12444732017685754
308,0.07241300540622858
310,0.07235635696821516
311,0.11330507598469967
313,0.12166523235800344
314,0.11141692150866463
315,0.1209941137998692
316,0.08681738412305151
317,0.11789137380191693
318,0.11635802469135803
320,0.11870040746300665
321,0.11814754981152396
323,0.12361466325660699
324,0.09821073558648111
326,0.11660854402789887
327,0.1137078180674911
328,0.12142088266953714
329,0.11526961542427054
330,0.11492720935001025
331,0.12168803418803419
332,0.11949415925409924
333,0.10765078376414408
334,0.12320499479708637
335,0.08663209814088782
338,0.1231181686945762
340,0.07722625939155069
341,0.09307330195023537
342,0.11896757401583342
343,0.09141087775982767
345,0.12009803921568628
346,0.12267578542423595
347,0.11250760186499088
348,0.1247227795965783
349,0.12146176594845796
351,0.08386035922084492
352,0.12200085689802913
353,0.11030853369105355
354,0.11248710010319918
355,0.1233877901977644
356,0.11201148835778028
357,0.12402270536574916
358,0.12583131003905837
359,0.12304876735924211
361,0.11748955767377102
362,0.12515816111345424
363,0.1220004247186239
364,0.1148854187791523
365,0.11869497669601242
366,0.11214659685863874
367,0.12493245433913325
368,0.11748409603940078
369,0.12664264518863924
370,0.12285714285714286
371,0.1167036514020577
372,0.1264233265935937
373,0.11944078614122176
374,0.11740847475717793
375,0.07113131935881628
376,0.08804722085587802
378,0.12093474046952402
381,0.08737092930897537
382,0.07530970195020238
383,0.12105831533477322
384,0.11761569631051397
385,0.11100873327457736
386,0.0850876087230556
387,0.1151319219939514
388,0.12016425329587206
389,0.11971226111230406
390,0.11210887611749681
391,0.1209920099616063
392,0.06712590891695369
393,0.08515014397367339
394,0.11412012644889358
395,0.1207925010651896
396,0.11987247608926674
397,0.11943385955362003
398,0.11737393370046431
399,0.12311315704956642
400,0.11187357038885423
401,0.12036448400084764
403,0.07589556769884638
404,0.11568123393316196
405,0.09048693113971076
409,0.08503969912244046
410,0.07642216488512102
411,0.11583924349881797
412,0.11123901213897028
414,0.10922000626500993
415,0.06910129709697344
418,0.10933249633814605
419,0.09094600081201787
420,0.11433907449678357
421,0.07648066568771415
422,0.11650987284193115
423,0.11314578005115089
424,0.1240234375
425,0.11098118422451365
426,0.12129004607307403
427,0.11568228105906314
428,0.08796179944709726
433,0.11974348191757779
434,0.12330364715860899
435,0.12565997888067582
436,0.11996581561798954
437,0.11883289124668435
438,0.07168866636322258
439,0.13820061786772586
440,0.11992242215278526
441,0.11254964257347101
442,0.12382088257616827
443,0.08374322108714845
444,0.1205371416391346
445,0.11005181347150259
446,0.11715258565652266
447,0.1217743655363617
448,0.10603844546594234
449,0.08656906429026098
450,0.11531365313653137
451,0.08834890965732087
452,0.08471152632243403
453,0.11778099772303871
454,0.11764065730765046
455,0.11705822267620021
457,0.11899141630901287
458,0.06976027133276806
459,0.11150889754659365
460,0.08763339610797238
461,0.06959594407743125
462,0.11591234896579972
463,0.11444478812248686
464,0.12248743718592965
465,0.12185101092009946
466,0.11193036354326677
467,0.12030478643485727
468,0.11623825745844947
470,0.11899946780202235
471,0.09436274509803921
472,0.0677160445725863
473,0.12109754780166361
474,0.12373549142796295
475,0.11776315789473685
476,0.12459371614301191
477,0.08779742969843492
478,0.07310186951545211
480,0.0857573239143985
481,0.0932044050496911
482,0.11595394736842106
483,0.08927613941018767
484,0.0660348281707505
485,0.092975769126055
486,0.11097165568455182
489,0.12603349586601653
490,0.11722731906218145
491,0.11090667484411734
492,0.11397474073313482
493,0.11816354596424415
494,0.12377398720682303
496,0.11980335577642406
498,0.0779236276849642
499,0.06991288809470628
500,0.08398488065033916
501,0.08603433075766219
502,0.08505710826885625
503,0.08742427407562148
505,0.08405858628741245
506,0.11935623244761287
507,0.12086500374692218
508,0.11123865177919232
509,0.12209175907806044
511,0.11706735975741824
513,0.08354284517075215
514,0.11092715231788079
515,0.06820791548648855
516,0.09424790710234944
517,0.12384786523996186
518,0.11421716908313341
519,0.12092522861753631
520,0.11139002196422969
521,0.08712795726278301
522,0.06803761180337894
523,0.12291823358762222
524,0.11221122112211221
526,0.06882468612917864
527,0.11775479422538246
528,0.11843382590874771
529,0.11695221879323188
530,0.11446592906628063
531,0.11814765694076039
532,0.12039494638496656
533,0.0696693010051408
534,0.12029174831264969
535,0.11659877800407333
536,0.11611821421085726
538,0.12146981627296588
539,0.11818089120016315
540,0.11315171921232527
541,0.06705272782688204
542,0.1157227560826007
543,0.11707818930041153
544,0.11202157452546416
545,0.11252416319055855
546,0.11147473921047249
547,0.08423629922900604
548,0.11302642444260941
549,0.11337799431587495
550,0.09558232931726908
551,0.1206861133935908
552,0.11646464646464647
553,0.11585242246097709
554,0.11259167441380023
556,0.11477923139820115
557,0.08672723475355054
558,0.11551322322423752
559,0.10981426976555364
560,0.08923742563547864
561,0.11335991004804252
562,0.110794006727143
563,0.07927728613569321
564,0.1130841121495327
565,0.11487758945386065
566,0.11596110998582135
567,0.11609907120743033
568,0.09545999201171615
569,0.11333469471104758
570,0.11388860076755523
571,0.12016187610252153
572,0.11790700010043186
573,0.10987326246933769
574,0.11398910473841094
575,0.1207648107786804
576,0.11555239931013493
577,0.11344838149698765
578,0.11938921910227505
579,0.11335419400423943
580,0.11611732688237072
582,0.1158305119523956
583,0.11322881442770776
584,0.11194866048691046
585,0.11467889908256881
586,0.11870248352762292
587,0.08690292758089369
588,0.11363864114640745
589,0.11583290355853533
590,0.11399070727929789
591,0.11335827687329356
593,0.11480393150268517
594,0.1140539985627759
597,0.08936621585786264
598,0.07715785618361616
599,0.13091836734693876
600,0.09667673716012085
601,0.11158406810580723
602,0.08928791046611732
603,0.10917573872472784
605,0.12127916331456154
606,0.11579269536829219
607,0.11299844640082858
608,0.1120777891504606
609,0.13197092166132887
610,0.11536471805483704
611,0.08439631384391108
612,0.10972619534123416
613,0.11559500464444215
614,0.11449590715987981
615,0.1103075982888572
616,0.09278067526763656
617,0.11377859854314148
618,0.11313048805391056
619,0.12174977057204038
620,0.11300466626090484
621,0.11019536019536019
622,0.11238485158648925
624,0.11169338265515824
625,0.10997204100652376
626,0.0847809178117708
627,0.11307859583721652
628,0.11284327895932274
629,0.11911245587493696
630,0.11597938144329897
631,0.10587142709730678
632,0.10973522601429578
633,0.11787819253438114
634,0.1197532112875493
635,0.1234678624813154
636,0.11293112218943942
637,0.11380389780874482
638,0.1182483214750977
639,0.1154972236244321
640,0.11670573845683417
641,0.11601811817994646
642,0.08250671626369084
643,0.11618638871857756
644,0.11479540415238863
645,0.1172126885075403
646,0.09216777521379123
647,0.09428108983005125
648,0.11479618030598623
649,0.09491114701130857
650,0.1186837815810921
651,0.0928908636489864
652,0.11450684659654693
653,0.11311560393986521
655,0.09654609736197987
656,0.11667684789248625
659,0.0694317836523853
660,0.11967755270773046
661,0.11756921824104234
662,0.11529888551165147
663,0.0755182625863771
664,0.11965199590583418
665,0.1145631067961165
666,0.11752413175440342
667,0.11022480058013052
668,0.11114510043846232
669,0.08713563122490484
670,0.11109984794728839
671,0.11850797845309483
672,0.1144517939466827
673,0.11510644799837018
674,0.11268327694042858
675,0.1167202239038043
676,0.1135869001969116
677,0.08674637496820148
678,0.11749535795337322
679,0.11452315800141886
680,0.12101653892698669
681,0.09241452991452992
682,0.11635090609555189
683,0.11206896551724138
684,0.0679058056872038
685,0.11357649442755825
686,0.11469204010640474
687,0.11781434084907577
688,0.10754678182192062
689,0.11644182980018257
690,0.11103115040608615
691,0.11167667718619566
692,0.11799350121852152
693,0.1348889001366604
694,0.10955400981996727
695,0.11791014433828013
696,0.1140190708054372
697,0.11484224409049407
698,0.08480455604452498
699,0.11590744007471204
700,0.11300771208226221
701,0.07541830708661418
702,0.1139827018121911
703,0.11452652454139811
704,0.11617676464707058
705,0.07732333010648597
706,0.1145175834084761
707,0.11640102827763496
708,0.09370780448285174
709,0.11512922668301154
710,0.11386449184441656
711,0.09808900173727114
712,0.08298840002044049
713,0.11721648450817207
714,0.09354663774403471
715,0.11328485096794018
716,0.11449989730950914
717,0.08599145884958086
718,0.11484680238535883
719,0.11337868480725624
720,0.1135759558372521
721,0.11655827913956979
722,0.08980614532506924
723,0.12124268710913859
724,0.06740365423000154
725,0.13506320691949433
726,0.11652051204515673
727,0.11699136372765616
728,0.11335703402742509
729,0.11902825777597073
730,0.11254480286738351
731,0.11220816620384655
732,0.10920484898294637
733,0.11375366865701853
734,0.11580353473078504
735,0.09368635437881874
736,0.11186860861481251
737,0.11392927105887204
738,0.08263845675171126
739,0.11332109343125255
740,0.09070294784580499
741,0.11062816930559867
742,0.0844041450777202
743,0.11109978595454083
744,0.13598936224620262
745,0.09409041394335511
746,0.11670687575392039
747,0.11368573497465605
748,0.08699821893410056
749,0.09607522485690924
750,0.11040686976078512
751,0.11368933022596008
752,0.1342019874264855
753,0.11534921771142244
754,0.08453726968174205
755,0.11296984717059066
756,0.09456851392335264
757,0.11520455933238347
758,0.09141121237227286
759,0.1294153941076662
760,0.13260290804833094
762,0.11278973509933775
763,0.0879425346331452
764,0.11586416624429802
765,0.11730534039951081
766,0.11932106921435105
767,0.11930718288334183
768,0.11972816310213871
769,0.11778147071042792
770,0.11272616385444197
771,0.11411068424877999
772,0.09673927749966175
773,0.11466260781329274
774,0.11210579857578841
775,0.11910247420615046
776,0.10998959417273674
777,0.07326007326007326
778,0.1376798057164207
779,0.11379800853485064
780,0.11404220779220779
781,0.11495077932731747
782,0.11626947281543382
783,0.11853139701370423
784,0.11635733224556394
785,0.09709263015551048
786,0.09533360074876321
787,0.12321751355693915
788,0.11262376237623763
790,0.11248720573183214
792,0.1334425725843617
793,0.07699781394219092
794,0.11437101091208565
795,0.0927608037434627
796,0.11429149388085365
797,0.1094055835994643
798,0.12045869697584737
799,0.11667852424026832
800,0.09067807944362713
801,0.11541225998562481
802,0.11721649484536083
803,0.09293266555370061
804,0.09464743157610894
805,0.11808608526735508
806,0.11294652075160025
807,0.11256785824029499
808,0.09090909090909091
809,0.09162695711368278
810,0.0877666094631037
811,0.11760534846029173
812,0.11081686697901813
813,0.1117403175245222
814,0.09413806916811324
815,0.11558561328004918
816,0.11913982878108438
817,0.11237424547283702
818,0.11896813353566009
819,0.134591131513898
821,0.08447346600331675
822,0.11341659951651893
823,0.11520831211164306
824,0.11536082474226804
825,0.11330806269849401
826,0.11669713589274833
827,0.0821884791516028
828,0.11511817440912796
829,0.113951562823432
830,0.11302662450270326
832,0.08790170132325142
833,0.11285041948025373
834,0.11428571428571428
835,0.11273021655535317
836,0.11599423631123919
837,0.11450538185545873
838,0.11812771108645213
840,0.11568808279536838
841,0.11390472312703583
842,0.085769572721092
843,0.11877201811776547
844,0.11320754716981132
845,0.1141091658084449
846,0.08358038175482395
847,0.11148408096836537
848,0.11284847237938483
849,0.11194029850746269
850,0.1111337475807273
851,0.11475243506493507
852,0.09518614482476476
853,0.11803673592291479
854,0.11385729058945192
855,0.1131198347107438
856,0.11291144400285336
857,0.10974855729596043
858,0.11690461411131803
859,0.11294993793959454
860,0.11343982093804049
861,0.10943199583116206
863,0.1168360672235081
864,0.1143091262931476
865,0.1184643886372993
866,0.115612152812594
867,0.11617451721671605
868,0.12089462018940157
869,0.10903784009173356
870,0.11787859954423037
872,0.06818181818181818
873,0.11523056382869468
874,0.09492455418381344
875,0.08484973452239807
876,0.11817532401265435
877,0.10032493907392363
878,0.1111225646840532
879,0.11096256684491979
880,0.11565040650406504
881,0.12059031638532296
882,0.11186264308012488
883,0.09440842787682334
884,0.11540816326530612
885,0.08569368627047069
886,0.11243750637690032
887,0.11262833675564682
888,0.11552718286655683
889,0.11058650718707376
890,0.115427755684715
891,0.11469204010640474
892,0.11224279835390946
893,0.11226780975709329
894,0.1114943694836157
895,0.1164079822616408
896,0.11293634496919917
897,0.11021754820084545
898,0.11212152526609487
899,0.1184790406887363
900,0.1152386658677851
901,0.11501370419246777
903,0.11096131909156902
904,0.09028617492946392
905,0.11084587441619097
906,0.11229559097495342
907,0.11294236602628918
908,0.11393050035666973
909,0.1142651445027255
910,0.08229854003221282
911,0.11479410269445857
912,0.115990057995029
913,0.11613691931540342
914,0.07599901936749204
915,0.11419368246051538
916,0.11008420620250564
917,0.11477572559366754
918,0.09203351509509243
919,0.08622386223862238
920,0.07984699976093712
921,0.1113045259062052
922,0.0927960927960928
923,0.11330303656269365
924,0.11104262968669748
925,0.08836677409294105
926,0.10973084886128365
927,0.11000207943439384
928,0.11197890252561112
929,0.11020281456953643
930,0.11275320380322447
931,0.11553538271095523
932,0.1131286340916046
933,0.11263596624987293
934,0.11096352304076837
935,0.11563255439161967
936,0.11935983479607641
937,0.1157158780018239
938,0.11967213114754098
939,0.11086518319434015
940,0.1113270405330372
941,0.11139927382994853
942,0.11041650075655013
943,0.08207150368033649
944,0.06921241050119331
945,0.08590587044534413
946,0.08782774429506002
947,0.1143091262931476
948,0.11093318387445454
949,0.1092102085178327
950,0.11354092385706363
951,0.11834259727134917
952,0.07700948577134299
953,0.11049220174194856
954,0.09000509943906171
956,0.0659628573630269
958,0.13341240781805994
959,0.08853201564751904
960,0.11077987121392797
961,0.1323328067403897
962,0.10125707373968638
963,0.11242983159582999
964,0.11337508919368905
965,0.11023715886068407
966,0.08734939759036145
967,0.11206862629362925
968,0.08106465726786583
969,0.08831003811944091
970,0.10325569313360464
971,0.11473895582329317
972,0.10934512428298279
973,0.11250148497208252
974,0.08277240218763147
975,0.13499249754229833
976,0.06664623870078137
977,0.06924800989257285
978,0.08538741549661986
979,0.11129660545353366
980,0.09117312792019194
981,0.08470416209723745
982,0.13766553741915613
983,0.11073744895508048
984,0.13178770663800604
985,0.10890812622172577
986,0.11145399166399488
988,0.137233714109293
989,0.11319041414978878
990,0.06769042707617083
991,0.08502129427651398
992,0.11307939786312905
993,0.11299211037545098
994,0.11224408823996192
995,0.11032042617476345
996,0.08507772020725389
997,0.06845555724958073
998,0.10896122320302648
999,0.0857071775096405
1000,0.09876054852320675
1001,0.11114199491740788
1003,0.08589148902903007
1004,0.07255139056831923
1005,0.08727456173540168
1006,0.11181039633539136
1007,0.10950804162724692
1008,0.11100110882306352
1009,0.11176376568368897
1010,0.1369497330512743
1011,0.0870724819579542
1012,0.11309547538369544
1013,0.08343678874405132
1014,0.06434337162371934
1016,0.06852497096399536
1017,0.1042311661506708
1018,0.06490086741016109
1019,0.11392050008014105
1020,0.10972909874008775
1021,0.10935049266036598
1022,0.063996919522526
1023,0.10712688539252754
1024,0.11195347388098452
1025,0.06896551724137931
1026,0.08631896417242993
1028,0.13780896783008323
1029,0.0699402481997855
1030,0.11066735892008467
1032,0.06779002950768753
1033,0.06768925518925518
1034,0.11263595016808385
1035,0.07313546423135464
1037,0.0885443494385495
1038,0.08614885924448323
1039,0.06887599266951741
1040,0.08393098430516578
1041,0.0856671308473877
1042,0.11267996668385356
1044,0.11521617963213632
1045,0.1108244353590283
1046,0.07114624505928854
1047,0.11534446764091857
1048,0.1117336194222593
1049,0.1129720460980181
1050,0.11010161386730424
1051,0.1090239115632635
1052,0.11186782188192626
1053,0.07953431372549019
1054,0.06653934300993125
1056,0.08819828887770509
1057,0.10985376738255569
1058,0.11767671674901684
1059,0.08772019927071029
1062,0.1098026734563972
1063,0.08296234221966166
1064,0.11160325872024045
1065,0.08515827711468604
1066,0.0821311060491015
1067,0.06503141797259444
1068,0.08267511951777178
1069,0.08555595836138588
1070,0.0663692993924479
1071,0.0848739060639014
1072,0.10815222936435058
1073,0.11233453909448662
1074,0.11150047785919083
1075,0.10832733956685048
1076,0.1118039909880914
1077,0.11261582323592302
1078,0.07240061162079511
1079,0.11125098347757671
1080,0.11099185052673424
1081,0.0880281690140845
1082,0.07499694637840479
1083,0.11324277089291389
1084,0.13938066937754146
1085,0.07014568719648501
1086,0.11234308794994655
1087,0.08075207906472219
1089,0.06808640561789177
1090,0.11163163163163163
1091,0.1097380523895221
1092,0.07928979691110301
1093,0.07429347155374552
1094,0.11221174419526111
1095,0.11864581189545174
1097,0.10969285999202234
1098,0.08529968454258675
1099,0.08454957221942627
1100,0.11299524564183835
1101,0.1119832548403977
1102,0.11693507026361678
1103,0.06979916635089049
1104,0.1100132015841901
1105,0.1112845138055222
1106,0.11349644830307813
1107,0.11307024909040023
1108,0.06886114264093833
1109,0.11298960831334932
1110,0.0854958004262254
1111,0.06919987642879209
1112,0.11465101655837351
1113,0.0803237105930668
1114,0.0842024930043246
1115,0.1385143570536829
1116,0.11160838052992197
1117,0.11357956123299083
1118,0.11380508608434686
1119,0.08215031315240083
1120,0.06759818731117825
1122,0.11109357740255642
1123,0.11200063727247381
1124,0.08498583569405099
1125,0.10780295724847316
1126,0.13190575969744978
1127,0.07144510454440244
1128,0.11419495731586261
1129,0.0704278682317304
1130,0.11389530714684089
1131,0.11450109105336242
1132,0.07075471698113207
1133,0.1111242650250582
1134,0.11245427071735327
1135,0.11130441659088214
1136,0.11798620405641923
1137,0.10824581470312987
1138,0.08608193277310924
1139,0.08713537771129394
1140,0.11109772261718279
1141,0.11750267231481848
1142,0.0862726897689769
1143,0.08221364221364222
1144,0.08269059237105829
1146,0.11242176215695715
1147,0.08394538119375194
1148,0.06795742054921321
1149,0.11030093058856706
1150,0.11026979635754991
1151,0.07100546780072904
1152,0.08184962213398232
1153,0.10832237759451814
1154,0.11022108298622237
1155,0.07013880358678296
1156,0.07225411404515882
1157,0.11435611568912586
1158,0.11081436600629808
1159,0.08687730987455104
1160,0.07126330402591392
1161,0.11324819805703541
1162,0.10893620421044221
1163,0.11204470690816852
1164,0.0844622759483118
1165,0.07930742220607821
1166,0.1005005609735048
1167,0.13472563472563473
1168,0.08341645230720773
1169,0.11205963688830108
1171,0.11509700889248181
1172,0.07426360459311034
1173,0.11546144626448263
1174,0.08476594863297432
1175,0.1108628874616029
1176,0.10892539085691669
1177,0.13807531380753138
1178,0.1135478581676573
1180,0.13659359190556492
1181,0.08726067746686303
1183,0.11316700489435359
1185,0.06944550669216061
1186,0.07904411764705882
1187,0.08660520045581685
1188,0.10997792030280727
1189,0.1107501002807862
1190,0.1077928325182394
1191,0.11239458011910948
1192,0.11306324927656056
1193,0.11220519336139124
1194,0.11302240584776736
1195,0.08342863083480612
1196,0.08341624338901397
1197,0.07545308839847122
1198,0.08525489218496822
1199,0.07657381273775923
1200,0.07568238213399504
1201,0.11339672939959416
1202,0.11412200071624687
1203,0.11232659532302815
1204,0.11106720929313683
1205,0.11234374371960287
1206,0.07785888077858881
1207,0.11178837496514082
1208,0.0699139520590043
1209,0.13793103448275862
1210,0.11103564008310692
1211,0.11184627575277338
1212,0.1131272134017747
1213,0.08412872268293956
1214,0.07985524728588661
1215,0.11104503647320013
1216,0.06705790297339594
1217,0.06708579314574868
1218,0.11046465605952664
1219,0.11080897348742352
1220,0.11338039340101523
1221,0.11069003631770093
1222,0.11240170837823814
1223,0.11306849531016
1224,0.08624935864545921
1225,0.08739469740038244
1226,0.08269971877929383
1227,0.07994678277697145
1229,0.08318945220530528
1230,0.08447309123303463
1231,0.13689345314505777
1232,0.10939367381085173
1233,0.08587806149035956
1234,0.13369011475325476
1235,0.06600634527586474
1236,0.06805048661800486
1237,0.08127633955448525
1238,0.11199238578680203
1239,0.08368550112171962
1240,0.1131835859988888
1241,0.0705810303911812
1242,0.11421207361765535
1243,0.0880410858400587
1244,0.11142936706846482
1245,0.11180000794880966
1246,0.06729300336083104
1247,0.06925953627524307
1248,0.1123273494407515
1250,0.11098261285691498
1251,0.11451632237183841
1252,0.11039193106460708
1253,0.11460037508479311
1254,0.07077276205049732
1255,0.110213136835433
1256,0.082750730901233
1257,0.06943075873569317
1258,0.08576051779935275
1259,0.07743820771946913
1260,0.07095139368809031
1261,0.08354816646498658
1262,0.06698348042543562
1263,0.0858889349357646
1264,0.08529411764705883
1265,0.11150934278350516
1266,0.11077714059719201
1267,0.0708539603960396
1268,0.06858658582796513
1269,0.10978520286396182
1270,0.06975299052353581
1271,0.08147877903441567
1272,0.1110190881842562
1273,0.08873545582406342
1274,0.06940736785904965
1275,0.07037345655632149
1276,0.07647205588822355
1277,0.11368334022323275
1278,0.08806016922594798
1279,0.11335484127932449
1280,0.1112566484083512
1281,0.11157835716288197
1282,0.0672980672980673
1283,0.13528055342044581
1284,0.08253338898163606
1285,0.0876926964872378
1286,0.11327360724951087
1287,0.08561590233213336
1288,0.0672358591248666
1289,0.11280426675221558
1291,0.11316443517998878
1292,0.06763542300669508
1293,0.11087624137518447
1294,0.10320679789914172
1295,0.11208174714486074
1296,0.10951158874007538
1297,0.13682640888523243
1298,0.08132863083644785
1299,0.1136290581806493
1300,0.10931646997220767
1301,0.07066314645131232
1302,0.08633271490414347
1303,0.06788990825688074
1304,0.11211053036748916
1305,0.06946334089191232
1306,0.11289359500019903
1307,0.11326065411298315
1308,0.0811531007751938
1309,0.10989275816363417
1310,0.11215953693057923
1311,0.11334341183959262
1312,0.08396589372985339
1313,0.08160836265783482
1314,0.10961659829599242
1315,0.08128853655467472
1316,0.11157542833263685
1317,0.08464939987365762
1318,0.13187318119160668
1319,0.11367143298014608
1320,0.11334645669291339
1321,0.11002591189954156
1322,0.08688413714166797
1323,0.09984446556640456
1324,0.08520908757017683
1325,0.06795896817016141
1326,0.13826153453989293
1327,0.07908163265306123
1328,0.08355589469668066
1329,0.11473880597014925
1330,0.08206655174215118
1331,0.07902511078286559
1332,0.06772908366533864
1333,0.08367885412740295
1334,0.0756723716381418
1335,0.10175468776879408
1336,0.11031165527110828
1337,0.07399240475315448
1338,0.08641458049649105
1339,0.07942724268755354
1340,0.11278615298715801
1341,0.11323617488520663
1342,0.11384799044966176
1343,0.08432527252224033
1344,0.1139285856454759
1345,0.08393285371702638
1346,0.08981808994441637
1347,0.1356476525462609
1349,0.11252232585830522
1350,0.10330489019794689
1352,0.10313882090257202
1353,0.11178787509643887
1354,0.0701146771338413
1355,0.11594957808105011
1356,0.11390298034242233
1357,0.11159943493956993
1358,0.11216851158716254
1359,0.06945516283377064
1360,0.11810371597143153
1361,0.11466477138118929
1362,0.08648790746582545
1363,0.06928953399541635
1364,0.07398181591729978
1365,0.11269063831481703
1366,0.11069455406471981
1367,0.08458646616541353
1368,0.09988089161136635
1369,0.08736146521671263
